416930690,-88220410,0,171524006
416930690,-88220410,0,171524006
416930690,-88220410,0,171524006
416930690,-88220410,0,171524006
416930690,-88220410,0,171524006
416930690,-88220410,0,171524006
416930690,-88220410,0,171524006
416930690,-88220410,0,171524006
416930690,-88220410,0,171524006
416915780,-88226280,0,171525006
416915780,-88226280,0,171525006
416915780,-88226280,0,171525006
416915780,-88226280,0,171525006
416915780,-88226280,0,171525006
416915780,-88226280,0,171525006
416915780,-88226280,0,171525006
416915780,-88226280,0,171525006
416915780,-88226280,0,171525006
416915780,-88226280,0,171525006
416915780,-88226280,0,171525006
416915780,-88226280,0,171525006
416915780,-88226280,0,171525006
416915780,-88226280,0,171525006
416915780,-88226280,0,171525006
416915780,-88226280,0,171525006
416915830,-88226400,0,171526006
416915830,-88226400,0,171526006
416915830,-88226400,0,171526006
416915830,-88226400,0,171526006
416915830,-88226400,0,171526006
416915830,-88226400,0,171526006
416915830,-88226400,0,171526006
416915830,-88226400,0,171526006
416915830,-88226400,0,171526006
416915830,-88226400,0,171526006
416915830,-88226400,0,171526006
416915830,-88226400,0,171526006
416915830,-88226400,0,171526006
416915830,-88226400,0,171526006
416915830,-88226400,0,171526006
416915870,-88226530,0,171526006
416915870,-88226530,0,171527006
416915870,-88226530,0,171527006
416915870,-88226530,0,171527006
416915870,-88226530,0,171527006
416915870,-88226530,0,171527006
416915870,-88226530,0,171527006
416915870,-88226530,0,171527006
416915870,-88226530,0,171527006
416915870,-88226530,0,171527006
416915870,-88226530,0,171527006
416915870,-88226530,0,171527006
416915870,-88226530,0,171527006
416915870,-88226530,0,171527006
416915870,-88226530,0,171527006
416915870,-88226530,0,171527006
416915870,-88226530,0,171527006
416915870,-88226530,0,171528006
416915870,-88226530,0,171528006
416915870,-88226530,0,171528006
416915870,-88226530,0,171528006
416915870,-88226530,0,171528006
416915870,-88226530,0,171528006
416915880,-88226669,0,171528006
416915880,-88226669,0,171528006
416915880,-88226669,0,171528006
416915880,-88226669,0,171528006
416915880,-88226669,0,171528006
416915880,-88226669,0,171528006
416915880,-88226669,0,171528006
416915880,-88226669,0,171528006
416915880,-88226669,0,171528006
416915880,-88226780,0,171528006
416915880,-88226780,0,171529006
416915880,-88226780,0,171529006
416915880,-88226780,0,171529006
416915880,-88226780,0,171529006
416915880,-88226780,0,171529006
416915880,-88226780,0,171529006
416915880,-88226780,0,171529006
416915880,-88226780,0,171529006
416915880,-88226780,0,171529006
416915880,-88226780,0,171529006
416915880,-88226780,0,171529006
416915880,-88226780,0,171529006
416915880,-88226780,0,171529006
416915880,-88226780,0,171529006
416915880,-88226780,0,171529006
416915880,-88226920,0,171529006
416915880,-88226920,0,171530006
416915880,-88226920,0,171530006
416915880,-88226920,0,171530006
416915880,-88226920,0,171530006
416915880,-88226920,0,171530006
416915880,-88226920,0,171530006
416915880,-88226920,0,171530006
416915880,-88226920,0,171530006
416915880,-88226920,0,171530006
416915880,-88226920,0,171530006
416915880,-88226920,0,171530006
416915880,-88226920,0,171530006
416915880,-88226920,0,171530006
416915880,-88226920,0,171530006
416915880,-88226920,0,171530006
416915870,-88227030,0,171530006
416915870,-88227030,0,171531006
416915870,-88227030,0,171531006
416915870,-88227030,0,171531006
416915870,-88227030,0,171531006
416915870,-88227030,0,171531006
416915870,-88227030,0,171531006
416915870,-88227030,0,171531006
416915870,-88227030,0,171531006
416915870,-88227030,0,171531006
416915870,-88227030,0,171531006
416915870,-88227030,0,171531006
416915870,-88227030,0,171531006
416915870,-88227030,0,171531006
416915870,-88227030,0,171531006
416915870,-88227030,0,171531006
416915830,-88227130,0,171531006
416915830,-88227130,0,171532006
416915830,-88227130,0,171532006
416915830,-88227130,0,171532006
416915830,-88227130,0,171532006
416915830,-88227130,0,171532006
416915830,-88227130,0,171532006
416915830,-88227130,0,171532006
416915830,-88227130,0,171532006
416915830,-88227130,0,171532006
416915830,-88227130,0,171532006
416915830,-88227130,0,171532006
416915830,-88227130,0,171532006
416915830,-88227130,0,171532006
416915830,-88227130,0,171532006
416915830,-88227130,0,171532006
416915830,-88227130,0,171532006
416915830,-88227130,0,171533006
416915830,-88227130,0,171533006
416915830,-88227130,0,171533006
416915830,-88227130,0,171533006
416915830,-88227130,0,171533006
416915830,-88227130,0,171533006
416915830,-88227130,0,171533006
416915800,-88227230,0,171533006
416915800,-88227230,0,171533006
416915800,-88227230,0,171533006
416915800,-88227230,0,171533006
416915800,-88227230,0,171533006
416915800,-88227230,0,171533006
416915800,-88227230,0,171533006
416915800,-88227230,0,171533006
416915780,-88227320,0,171533006
416915780,-88227320,0,171534006
416915780,-88227320,0,171534006
416915780,-88227320,0,171534006
416915780,-88227320,0,171534006
416915780,-88227320,0,171534006
416915780,-88227320,0,171534006
416915780,-88227320,0,171534006
416915780,-88227320,0,171534006
416915780,-88227320,0,171534006
416915780,-88227320,0,171534006
416915780,-88227320,0,171534006
416915780,-88227320,0,171534006
416915780,-88227320,0,171534006
416915780,-88227320,0,171534006
416915780,-88227320,0,171534006
416915770,-88227370,0,171534006
416915770,-88227370,0,171535006
416915770,-88227370,0,171535006
416915770,-88227370,0,171535006
416915770,-88227370,0,171535006
416915770,-88227370,0,171535006
416915770,-88227370,0,171535006
416915770,-88227370,0,171535006
416915770,-88227370,0,171535006
416915770,-88227370,0,171535006
416915770,-88227370,0,171535006
416915770,-88227370,0,171535006
416915770,-88227370,0,171535006
416915770,-88227370,0,171535006
416915770,-88227370,0,171535006
416915770,-88227370,0,171535006
416915750,-88227350,0,171535006
416915750,-88227350,0,171536006
416915750,-88227350,0,171536006
416915750,-88227350,0,171536006
416915750,-88227350,0,171536006
416915750,-88227350,0,171536006
416915750,-88227350,0,171536006
416915750,-88227350,0,171536006
416915750,-88227350,0,171536006
416915750,-88227350,0,171536006
416915750,-88227350,0,171536006
416915750,-88227350,0,171536006
416915750,-88227350,0,171536006
416915750,-88227350,0,171536006
416915750,-88227350,0,171536006
416915750,-88227350,0,171536006
416915730,-88227320,0,171536006
416915730,-88227320,0,171537006
416915730,-88227320,0,171537006
416915730,-88227320,0,171537006
416915730,-88227320,0,171537006
416915730,-88227320,0,171537006
416915730,-88227320,0,171537006
416915730,-88227320,0,171537006
416915730,-88227320,0,171537006
416915730,-88227320,0,171537006
416915730,-88227320,0,171537006
416915730,-88227320,0,171537006
416915730,-88227320,0,171537006
416915730,-88227320,0,171537006
416915730,-88227320,0,171537006
416915730,-88227320,0,171537006
416915730,-88227320,0,171537006
416915730,-88227320,0,171538006
416915730,-88227320,0,171538006
416915730,-88227320,0,171538006
416915730,-88227320,0,171538006
416915730,-88227320,0,171538006
416915730,-88227320,0,171538006
416915730,-88227320,0,171538006
416915730,-88227300,0,171538006
416915730,-88227300,0,171538006
416915730,-88227300,0,171538006
416915730,-88227300,0,171538006
416915730,-88227300,0,171538006
416915730,-88227300,0,171538006
416915730,-88227300,0,171538006
416915730,-88227300,0,171538006
416915730,-88227250,0,171538006
416915730,-88227250,0,171539006
416915730,-88227250,0,171539006
416915730,-88227250,0,171539006
416915730,-88227250,0,171539006
416915730,-88227250,0,171539006
416915730,-88227250,0,171539006
416915730,-88227250,0,171539006
416915730,-88227250,0,171539006
416915730,-88227250,0,171539006
416915730,-88227250,0,171539006
416915730,-88227250,0,171539006
416915730,-88227250,0,171539006
416915730,-88227250,0,171539006
416915730,-88227250,0,171539006
416915730,-88227250,0,171539006
416915730,-88227200,0,171539006
416915730,-88227200,0,171540006
416915730,-88227200,0,171540006
416915730,-88227200,0,171540006
416915730,-88227200,0,171540006
416915730,-88227200,0,171540006
416915730,-88227200,0,171540006
416915730,-88227200,0,171540006
416915730,-88227200,0,171540006
416915730,-88227200,0,171540006
416915730,-88227200,0,171540006
416915730,-88227200,0,171540006
416915730,-88227200,0,171540006
416915730,-88227200,0,171540006
416915730,-88227200,0,171540006
416915730,-88227200,0,171540006
416915730,-88227130,0,171540006
416915730,-88227130,0,171541006
416915730,-88227130,0,171541006
416915730,-88227130,0,171541006
416915730,-88227130,0,171541006
416915730,-88227130,0,171541006
416915730,-88227130,0,171541006
416915730,-88227130,0,171541006
416915730,-88227130,0,171541006
416915730,-88227130,0,171541006
416915730,-88227130,0,171541006
416915730,-88227130,0,171541006
416915730,-88227130,0,171541006
416915730,-88227130,0,171541006
416915730,-88227130,0,171541006
416915730,-88227130,0,171541006
416915730,-88227030,0,171541006
416915730,-88227030,0,171542006
416915730,-88227030,0,171542006
416915730,-88227030,0,171542006
416915730,-88227030,0,171542006
416915730,-88227030,0,171542006
416915730,-88227030,0,171542006
416915730,-88227030,0,171542006
416915730,-88227030,0,171542006
416915730,-88227030,0,171542006
416915730,-88227030,0,171542006
416915730,-88227030,0,171542006
416915730,-88227030,0,171542006
416915730,-88227030,0,171542006
416915730,-88227030,0,171542006
416915730,-88227030,0,171542006
416915730,-88227030,0,171542006
416915730,-88227030,0,171543006
416915730,-88227030,0,171543006
416915730,-88227030,0,171543006
416915730,-88227030,0,171543006
416915730,-88227030,0,171543006
416915730,-88227030,0,171543006
416915730,-88227030,0,171543006
416915720,-88226950,0,171543006
416915720,-88226950,0,171543006
416915720,-88226950,0,171543006
416915720,-88226950,0,171543006
416915720,-88226950,0,171543006
416915720,-88226950,0,171543006
416915720,-88226950,0,171543006
416915720,-88226950,0,171543006
416915700,-88226870,0,171543006
416915700,-88226870,0,171544006
416915700,-88226870,0,171544006
416915700,-88226870,0,171544006
416915700,-88226870,0,171544006
416915700,-88226870,0,171544006
416915700,-88226870,0,171544006
416915700,-88226870,0,171544006
416915700,-88226870,0,171544006
416915700,-88226870,0,171544006
416915700,-88226870,0,171544006
416915700,-88226870,0,171544006
416915700,-88226870,0,171544006
416915700,-88226870,0,171544006
416915700,-88226870,0,171544006
416915700,-88226870,0,171544006
416915700,-88226780,0,171544006
416915700,-88226780,0,171545006
416915700,-88226780,0,171545006
416915700,-88226780,0,171545006
416915700,-88226780,0,171545006
416915700,-88226780,0,171545006
416915700,-88226780,0,171545006
416915700,-88226780,0,171545006
416915700,-88226780,0,171545006
416915700,-88226780,0,171545006
416915700,-88226780,0,171545006
416915700,-88226780,0,171545006
416915700,-88226780,0,171545006
416915700,-88226780,0,171545006
416915700,-88226780,0,171545006
416915700,-88226780,0,171545006
416915670,-88226700,0,171545006
416915670,-88226700,0,171546006
416915670,-88226700,0,171546006
416915670,-88226700,0,171546006
416915670,-88226700,0,171546006
416915670,-88226700,0,171546006
416915670,-88226700,0,171546006
416915670,-88226700,0,171546006
416915670,-88226700,0,171546006
416915670,-88226700,0,171546006
416915670,-88226700,0,171546006
416915670,-88226700,0,171546006
416915670,-88226700,0,171546006
416915670,-88226700,0,171546006
416915670,-88226700,0,171546006
416915670,-88226700,0,171546006
416915620,-88226600,0,171546006
416915620,-88226600,0,171547006
416915620,-88226600,0,171547006
416915620,-88226600,0,171547006
416915620,-88226600,0,171547006
416915620,-88226600,0,171547006
416915620,-88226600,0,171547006
416915620,-88226600,0,171547006
416915620,-88226600,0,171547006
416915620,-88226600,0,171547006
416915620,-88226600,0,171547006
416915620,-88226600,0,171547006
416915620,-88226600,0,171547006
416915620,-88226600,0,171547006
416915620,-88226600,0,171547006
416915620,-88226600,0,171547006
416915620,-88226600,0,171547006
416915620,-88226600,0,171548006
416915620,-88226600,0,171548006
416915620,-88226600,0,171548006
416915620,-88226600,0,171548006
416915620,-88226600,0,171548006
416915620,-88226600,0,171548006
416915620,-88226600,0,171548006
416915570,-88226500,0,171548006
416915570,-88226500,0,171548006
416915570,-88226500,0,171548006
416915570,-88226500,0,171548006
416915570,-88226500,0,171548006
416915570,-88226500,0,171548006
416915570,-88226500,0,171548006
416915570,-88226500,0,171548006
416915480,-88226420,0,171548006
416915480,-88226420,0,171549006
416915480,-88226420,0,171549006
416915480,-88226420,0,171549006
416915480,-88226420,0,171549006
416915480,-88226420,0,171549006
416915480,-88226420,0,171549006
416915480,-88226420,0,171549006
416915480,-88226420,0,171549006
416915480,-88226420,0,171549006
416915480,-88226420,0,171549006
416915480,-88226420,0,171549006
416915480,-88226420,0,171549006
416915480,-88226420,0,171549006
416915480,-88226420,0,171549006
416915480,-88226420,0,171549006
416915400,-88226330,0,171549006
416915400,-88226330,0,171550006
416915400,-88226330,0,171550006
416915400,-88226330,0,171550006
416915400,-88226330,0,171550006
416915400,-88226330,0,171550006
416915400,-88226330,0,171550006
416915400,-88226330,0,171550006
416915400,-88226330,0,171550006
416915400,-88226330,0,171550006
416915400,-88226330,0,171550006
416915400,-88226330,0,171550006
416915400,-88226330,0,171550006
416915400,-88226330,0,171550006
416915400,-88226330,0,171550006
416915400,-88226330,0,171550006
416915330,-88226220,0,171550006
416915330,-88226220,0,171551006
416915330,-88226220,0,171551006
416915330,-88226220,0,171551006
416915330,-88226220,0,171551006
416915330,-88226220,0,171551006
416915330,-88226220,0,171551006
416915330,-88226220,0,171551006
416915330,-88226220,0,171551006
416915330,-88226220,0,171551006
416915330,-88226220,0,171551006
416915330,-88226220,0,171551006
416915330,-88226220,0,171551006
416915330,-88226220,0,171551006
416915330,-88226220,0,171551006
