Time Stamp;GPS Time;UTC Time;UTC Date;UTC Date;UTC Date;UT;UT;UT;Num Sv Used;Correction Age;Accelerometer X;Accelerometer Y;Accelerometer Z;Gyroscope X;Gyroscope Y;Gyroscope Z;Roll;Pitch;Yaw;Latitude;Longitude;Altitude MSL;X Velocity;Y Velocity;Z Velocity
168465.000000;484014.740;483997740;2016;09;30;14;26;37.740;14;0.000000;0.067;-1.338;-8.202;-15.183541;6.509218;1.272574;6.023;-1.174;350.144;48.418281422;-4.473296724;89.811;1.267;0.044;-0.070
168485.000000;484014.759;483997759;2016;09;30;14;26;37.759;14;0.000000;-0.116;-1.512;-8.077;-3.226312;13.371332;-3.373042;6.014;-0.935;350.054;48.418281650;-4.473296769;89.812;1.271;0.040;-0.034
168505.000000;484014.780;483997780;2016;09;30;14;26;37.780;14;0.000000;0.376;-1.157;-7.812;1.429993;10.786464;-9.064890;6.040;-0.709;349.880;48.418281879;-4.473296819;89.811;1.287;0.049;0.010
168525.000000;484014.800;483997800;2016;09;30;14;26;37.800;14;0.000000;0.927;-0.593;-7.622;-1.253329;12.515017;-10.466857;5.932;-0.382;349.709;48.418282108;-4.473296869;89.811;1.303;0.059;0.056
168545.000000;484014.819;483997819;2016;09;30;14;26;37.819;14;0.000000;1.029;-0.155;-7.680;-13.679207;19.607805;-9.608210;5.575;0.068;349.572;48.418282345;-4.473296916;89.809;1.319;0.080;0.102
168565.000000;484014.840;483997840;2016;09;30;14;26;37.840;14;0.000000;0.624;-0.075;-7.932;-25.926179;24.991541;-8.707759;4.980;0.565;349.442;48.418282581;-4.473296963;89.807;1.333;0.100;0.151
168585.000000;484014.859;483997859;2016;09;30;14;26;37.859;14;0.000000;0.428;-0.189;-8.434;-33.464795;23.175638;-7.794616;4.355;0.984;349.347;48.418282833;-4.473297047;89.800;1.336;0.111;0.189
168605.000000;484014.879;483997879;2016;09;30;14;26;37.879;14;0.000000;0.191;-0.208;-8.489;-25.688340;15.671913;-3.137961;3.912;1.199;349.346;48.418283085;-4.473297131;89.792;1.339;0.120;0.223
168625.000000;484014.900;483997900;2016;09;30;14;26;37.900;14;0.000000;-0.088;-0.222;-8.769;-17.946004;1.815172;3.183055;3.587;1.190;349.436;48.418283326;-4.473297168;89.788;1.330;0.124;0.219
168645.000000;484014.919;483997919;2016;09;30;14;26;37.919;14;0.000000;-0.429;-0.440;-10.620;-17.031813;-0.332783;3.429313;3.199;1.230;349.460;48.418283566;-4.473297204;89.784;1.321;0.130;0.216
168665.000000;484014.939;483997939;2016;09;30;14;26;37.939;14;0.000000;-0.931;0.246;-12.338;-20.551334;7.434889;-0.607634;2.848;1.425;349.502;48.418283801;-4.473297233;89.781;1.297;0.145;0.170
168685.000000;484014.960;483997960;2016;09;30;14;26;37.960;14;0.000000;-1.105;0.398;-12.373;-10.882469;11.598266;5.784609;2.729;1.582;349.706;48.418284036;-4.473297261;89.778;1.273;0.157;0.122
168705.000000;484014.979;483997979;2016;09;30;14;26;37.979;14;0.000000;-0.050;-0.276;-12.003;-0.458087;5.986917;15.091083;2.735;1.681;350.023;48.418284266;-4.473297281;89.777;1.265;0.151;0.080
168725.000000;484015.000;483998000;2016;09;30;14;26;38.000;14;0.000000;-0.187;-0.686;-11.907;-0.987056;5.480096;14.569601;2.707;1.796;350.278;48.418284495;-4.473297301;89.776;1.257;0.146;0.039
168745.000000;484015.020;483998020;2016;09;30;14;26;38.020;14;0.000000;-0.793;-0.123;-11.747;-5.348628;9.450260;10.070558;2.555;1.930;350.456;48.418284720;-4.473297316;89.776;1.234;0.152;0.004
168765.000000;484015.039;483998039;2016;09;30;14;26;38.039;14;0.000000;-0.954;0.192;-11.619;-11.652459;4.048924;7.995481;2.428;1.934;350.709;48.418284944;-4.473297332;89.777;1.212;0.157;-0.034
168785.000000;484015.060;483998060;2016;09;30;14;26;38.060;14;0.000000;-1.117;-0.116;-11.602;3.262664;-4.004442;21.410007;2.627;1.754;351.195;48.418285256;-4.473297432;89.777;1.196;0.139;-0.073
168805.000000;484015.080;483998080;2016;09;30;14;26;38.080;14;0.000000;-0.868;-1.012;-11.603;18.646000;-11.147422;28.189453;3.089;1.507;351.723;48.418285568;-4.473297533;89.777;1.180;0.119;-0.113
168825.000000;484015.099;483998099;2016;09;30;14;26;38.099;14;0.000000;-0.729;-1.355;-10.877;25.324209;-7.841542;22.999457;3.596;1.351;352.102;48.418285777;-4.473297546;89.780;1.165;0.097;-0.127
168845.000000;484015.120;483998120;2016;09;30;14;26;38.120;14;0.000000;-0.507;-1.243;-9.870;24.767376;-5.006311;13.393597;4.155;1.236;352.296;48.418285985;-4.473297559;89.783;1.150;0.078;-0.140
168865.000000;484015.140;483998140;2016;09;30;14;26;38.140;14;0.000000;0.589;-1.107;-8.830;26.151536;-5.682839;6.874384;4.549;1.094;352.438;48.418286192;-4.473297579;89.786;1.164;0.068;-0.120
168885.000000;484015.159;483998159;2016;09;30;14;26;38.159;14;0.000000;1.130;-1.111;-8.302;8.977960;-8.441236;8.463484;4.697;0.902;352.586;48.418286399;-4.473297598;89.789;1.178;0.058;-0.100
168905.000000;484015.180;483998180;2016;09;30;14;26;38.180;14;0.000000;1.528;-0.979;-8.274;4.130635;-10.916883;8.676264;4.761;0.670;352.757;48.418286614;-4.473297624;89.791;1.207;0.049;-0.078
168925.000000;484015.199;483998199;2016;09;30;14;26;38.199;14;0.000000;1.730;-1.081;-8.354;-1.640710;-7.849839;9.352689;4.661;0.556;352.920;48.418286830;-4.473297649;89.793;1.237;0.041;-0.053
168945.000000;484015.219;483998219;2016;09;30;14;26;38.219;14;0.000000;1.127;-1.152;-8.571;-10.250649;-3.938921;5.751145;4.475;0.499;353.017;48.418287054;-4.473297680;89.794;1.252;0.033;-0.034
168965.000000;484015.240;483998240;2016;09;30;14;26;38.240;14;0.000000;0.521;-1.110;-8.806;-4.595769;-0.228346;4.661361;4.440;0.528;353.120;48.418287278;-4.473297711;89.795;1.267;0.025;-0.013
168985.000000;484015.259;483998259;2016;09;30;14;26;38.259;14;0.000000;0.812;-0.889;-8.705;1.198832;10.338636;5.518510;4.517;0.832;353.254;48.418287469;-4.473297685;89.819;1.276;0.021;0.022
169005.000000;484015.280;483998280;2016;09;30;14;26;38.280;14;0.000000;0.673;-0.873;-7.735;7.413856;22.498346;5.602105;4.649;1.270;353.375;48.418287661;-4.473297658;89.843;1.285;0.018;0.060
169025.000000;484015.300;483998300;2016;09;30;14;26;38.300;14;0.000000;0.665;-1.069;-6.856;4.570228;18.911271;1.297053;4.753;1.612;353.380;48.418287893;-4.473297698;89.841;1.297;0.012;0.126
169045.000000;484015.319;483998319;2016;09;30;14;26;38.319;14;0.000000;1.116;-1.236;-6.639;5.794740;14.535577;-4.699650;4.840;1.902;353.266;48.418288125;-4.473297738;89.839;1.309;0.009;0.190
169065.000000;484015.340;483998340;2016;09;30;14;26;38.340;14;0.000000;1.330;-1.102;-7.103;-1.788544;7.046442;-10.966698;4.755;2.054;353.018;48.418288363;-4.473297784;89.836;1.325;0.011;0.232
169085.000000;484015.359;483998359;2016;09;30;14;26;38.359;14;0.000000;1.169;-0.944;-8.098;-5.441485;5.984178;-14.993413;4.687;2.121;352.724;48.418288601;-4.473297830;89.832;1.342;0.014;0.272
169105.000000;484015.379;483998379;2016;09;30;14;26;38.379;14;0.000000;0.931;-1.055;-9.274;4.055297;-2.187663;-13.356847;4.833;2.059;352.473;48.418288843;-4.473297881;89.827;1.350;0.015;0.265
169125.000000;484015.400;483998400;2016;09;30;14;26;38.400;14;0.000000;0.653;-1.140;-10.400;11.383261;-4.634767;-10.522319;5.080;2.019;352.280;48.418289086;-4.473297931;89.823;1.358;0.016;0.258
169145.000000;484015.419;483998419;2016;09;30;14;26;38.419;14;0.000000;0.363;-1.278;-11.349;14.491361;-0.258390;-6.992003;5.417;2.064;352.169;48.418289329;-4.473297984;89.819;1.358;0.006;0.226
169165.000000;484015.439;483998439;2016;09;30;14;26;38.439;14;0.000000;0.345;-1.882;-11.339;17.744065;5.223782;-6.791626;5.742;2.213;351.967;48.418289573;-4.473298038;89.815;1.358;-0.003;0.197
169185.000000;484015.460;483998460;2016;09;30;14;26;38.460;14;0.000000;0.128;-1.763;-10.951;16.324138;9.869866;-18.292495;6.073;2.381;351.545;48.418289837;-4.473298105;89.802;1.348;0.015;0.186
169205.000000;484015.479;483998479;2016;09;30;14;26;38.479;14;0.000000;-0.493;-0.082;-10.582;18.578707;-3.309903;-23.779935;6.386;2.190;351.135;48.418290101;-4.473298171;89.788;1.338;0.032;0.167
169225.000000;484015.500;483998500;2016;09;30;14;26;38.500;14;0.000000;0.092;0.661;-11.272;9.993347;-22.725566;-8.935056;6.462;1.721;351.017;48.418290341;-4.473298216;89.787;1.345;0.051;0.109
169245.000000;484015.520;483998520;2016;09;30;14;26;38.520;14;0.000000;1.093;-0.815;-12.579;-8.504655;-18.074200;0.495994;6.147;1.635;350.959;48.418290580;-4.473298262;89.785;1.351;0.069;0.060
169265.000000;484015.539;483998539;2016;09;30;14;26;38.539;14;0.000000;0.660;-1.721;-12.185;-24.734994;10.320377;-8.270587;5.739;1.848;350.817;48.418290822;-4.473298304;89.786;1.351;0.063;0.027
169285.000000;484015.560;483998560;2016;09;30;14;26;38.560;14;0.000000;0.107;-1.427;-11.213;-7.199217;7.071055;-3.661853;5.749;1.874;350.846;48.418291065;-4.473298347;89.786;1.351;0.053;-0.010
169305.000000;484015.580;483998580;2016;09;30;14;26;38.580;14;0.000000;-0.847;-1.320;-10.647;8.565601;-7.656684;9.314250;5.966;1.610;351.052;48.418291302;-4.473298391;89.788;1.324;0.034;-0.044
169325.000000;484015.599;483998599;2016;09;30;14;26;38.599;14;0.000000;-1.267;-1.961;-11.352;12.398953;-17.722623;12.720494;6.217;1.264;351.218;48.418291539;-4.473298436;89.789;1.296;0.015;-0.080
169345.000000;484015.620;483998620;2016;09;30;14;26;38.620;14;0.000000;-1.198;-2.266;-11.647;13.432101;-10.469683;4.565802;6.530;1.093;351.236;48.418291765;-4.473298486;89.792;1.270;-0.004;-0.109
169365.000000;484015.640;483998640;2016;09;30;14;26;38.640;14;0.000000;-1.030;-1.817;-10.594;17.979158;-5.444535;-1.934666;6.862;1.015;351.156;48.418291991;-4.473298536;89.795;1.244;-0.020;-0.137
169385.000000;484015.659;483998659;2016;09;30;14;26;38.659;14;0.000000;-0.633;-1.303;-9.549;12.287616;-2.529650;-5.680064;7.020;1.010;351.020;48.418292230;-4.473298642;89.801;1.235;-0.019;-0.129
169405.000000;484015.680;483998680;2016;09;30;14;26;38.680;14;0.000000;-0.258;-1.100;-8.838;1.462285;0.799187;-7.972634;7.000;1.042;350.857;48.418292468;-4.473298748;89.807;1.226;-0.018;-0.120
169425.000000;484015.699;483998699;2016;09;30;14;26;38.699;14;0.000000;0.185;-0.802;-8.586;-4.335280;1.537481;-8.245919;6.882;1.109;350.712;48.418292686;-4.473298799;89.809;1.233;-0.002;-0.094
169445.000000;484015.719;483998719;2016;09;30;14;26;38.719;14;0.000000;0.772;-0.428;-8.356;-10.929563;5.747203;-6.988452;6.592;1.303;350.611;48.418292904;-4.473298850;89.812;1.240;0.014;-0.066
169465.000000;484015.740;483998740;2016;09;30;14;26;38.740;14;0.000000;0.889;-0.333;-7.867;-20.923736;13.769615;-4.560650;6.119;1.599;350.570;48.418293127;-4.473298896;89.813;1.254;0.031;-0.022
169485.000000;484015.759;483998759;2016;09;30;14;26;38.759;14;0.000000;1.004;-0.395;-7.799;-27.949588;15.705875;-2.290223;5.536;1.940;350.568;48.418293350;-4.473298943;89.814;1.268;0.046;0.022
169505.000000;484015.780;483998780;2016;09;30;14;26;38.780;14;0.000000;0.935;-0.474;-8.084;-31.381106;19.599004;-1.408127;4.950;2.342;350.587;48.418293578;-4.473298986;89.814;1.278;0.052;0.061
169525.000000;484015.800;483998800;2016;09;30;14;26;38.800;14;0.000000;0.791;-0.733;-8.320;-23.343437;21.448727;0.394296;4.604;2.747;350.636;48.418293806;-4.473299030;89.814;1.286;0.056;0.100
169545.000000;484015.819;483998819;2016;09;30;14;26;38.819;14;0.000000;0.953;-0.917;-8.326;-7.610034;17.705565;0.912217;4.559;3.117;350.706;48.418294038;-4.473299075;89.812;1.297;0.053;0.139
169565.000000;484015.840;483998840;2016;09;30;14;26;38.840;14;0.000000;1.090;-0.968;-8.051;2.327156;18.805671;1.946036;4.565;3.510;350.739;48.418294270;-4.473299121;89.811;1.306;0.050;0.178
169585.000000;484015.859;483998859;2016;09;30;14;26;38.859;14;0.000000;1.038;-0.569;-7.839;-7.958270;24.483696;-3.838858;4.276;4.021;350.652;48.418294402;-4.473299190;89.806;1.301;0.060;0.225
169605.000000;484015.879;483998879;2016;09;30;14;26;38.879;14;0.000000;0.819;-0.036;-7.990;-20.718776;23.237202;-8.385958;3.808;4.418;350.525;48.418294533;-4.473299260;89.801;1.296;0.069;0.271
169625.000000;484015.900;483998900;2016;09;30;14;26;38.900;14;0.000000;0.598;0.075;-8.681;-27.794118;11.964556;-4.649322;3.250;4.647;350.499;48.418294769;-4.473299302;89.797;1.290;0.076;0.290
169645.000000;484015.919;483998919;2016;09;30;14;26;38.919;14;0.000000;0.399;-0.231;-9.262;-27.327753;10.536129;3.302076;2.800;4.749;350.636;48.418295005;-4.473299344;89.793;1.284;0.081;0.306
169665.000000;484015.939;483998939;2016;09;30;14;26;38.939;14;0.000000;0.360;-0.512;-9.677;-13.664663;0.174447;10.430983;2.546;4.685;350.809;48.418295239;-4.473299383;89.789;1.276;0.081;0.290
169685.000000;484015.960;483998960;2016;09;30;14;26;38.960;14;0.000000;0.525;-0.037;-10.939;-16.864476;-5.515084;3.667500;2.155;4.649;350.801;48.418295472;-4.473299422;89.786;1.268;0.085;0.275
169705.000000;484015.979;483998979;2016;09;30;14;26;38.979;14;0.000000;0.038;1.157;-11.815;-26.932816;6.450784;-1.229701;1.607;4.777;350.921;48.418295701;-4.473299451;89.783;1.251;0.097;0.238
169725.000000;484016.000;483999000;2016;09;30;14;26;39.000;14;0.000000;-0.403;0.254;-11.853;-12.473758;6.140585;15.474231;1.593;4.845;351.345;48.418295930;-4.473299480;89.780;1.235;0.106;0.200
169745.000000;484016.020;483999020;2016;09;30;14;26;39.020;14;0.000000;0.690;-0.717;-11.235;1.800654;-3.574444;23.947956;1.634;4.711;351.789;48.418296154;-4.473299506;89.779;1.233;0.086;0.160
169765.000000;484016.039;483999039;2016;09;30;14;26;39.039;14;0.000000;0.638;-0.987;-11.804;-5.224921;-3.121262;15.595036;1.472;4.733;351.984;48.418296379;-4.473299531;89.777;1.230;0.071;0.124
169785.000000;484016.060;483999060;2016;09;30;14;26;39.060;14;0.000000;0.256;-0.155;-11.820;-14.136467;13.355540;2.100555;1.174;5.017;352.006;48.418296710;-4.473299662;89.781;1.223;0.079;0.095
169805.000000;484016.080;483999080;2016;09;30;14;26;39.080;14;0.000000;-0.047;0.906;-11.114;-11.878534;14.626614;3.844938;1.078;5.218;352.250;48.418297042;-4.473299792;89.784;1.218;0.083;0.064
169825.000000;484016.099;483999099;2016;09;30;14;26;39.099;14;0.000000;-0.087;0.767;-10.651;2.378950;0.187983;26.600996;1.270;5.080;352.890;48.418297257;-4.473299809;89.786;1.202;0.075;0.037
169845.000000;484016.120;483999120;2016;09;30;14;26;39.120;14;0.000000;0.147;-0.448;-11.145;12.081560;-11.510890;36.278502;1.592;4.882;353.565;48.418297472;-4.473299826;89.787;1.186;0.066;0.008
169865.000000;484016.140;483999140;2016;09;30;14;26;39.140;14;0.000000;0.102;-0.891;-10.661;13.686589;-3.952602;28.120480;1.920;4.793;354.071;48.418297681;-4.473299845;89.789;1.176;0.045;0.004
169885.000000;484016.159;483999159;2016;09;30;14;26;39.159;14;0.000000;0.400;-0.829;-9.310;14.872653;-5.018254;22.585791;2.242;4.641;354.501;48.418297891;-4.473299864;89.791;1.165;0.026;-0.002
169905.000000;484016.180;483999180;2016;09;30;14;26;39.180;14;0.000000;0.693;-0.803;-8.480;9.741884;-8.696651;19.357443;2.386;4.441;354.830;48.418298099;-4.473299889;89.792;1.169;0.011;0.023
169925.000000;484016.200;483999200;2016;09;30;14;26;39.200;15;0.000000;1.067;-0.910;-8.136;0.199746;-9.594716;12.068894;2.378;4.222;355.019;48.418298307;-4.473299914;89.794;1.173;-0.002;0.047
169945.000000;484016.219;483999219;2016;09;30;14;26;39.219;15;0.000000;1.508;-0.638;-7.865;-4.175436;-12.800764;7.440854;2.258;3.952;355.132;48.418298520;-4.473299944;89.794;1.193;-0.008;0.075
169965.000000;484016.240;483999240;2016;09;30;14;26;39.240;15;0.000000;1.825;-0.529;-8.158;-10.338493;-12.120194;5.645641;2.069;3.698;355.252;48.418298733;-4.473299974;89.794;1.213;-0.015;0.102
169985.000000;484016.259;483999259;2016;09;30;14;26;39.259;15;0.000000;1.494;-0.858;-8.705;-6.874524;-15.034329;8.444994;2.045;3.374;355.422;48.418298889;-4.473299928;89.817;1.222;-0.026;0.107
170005.000000;484016.280;483999280;2016;09;30;14;26;39.280;15;0.000000;1.159;-0.818;-9.003;4.038602;-14.186179;9.123989;2.209;3.154;355.611;48.418299046;-4.473299882;89.840;1.230;-0.036;0.115
170025.000000;484016.299;483999299;2016;09;30;14;26;39.299;15;0.000000;0.637;-0.792;-8.882;10.916165;-5.593743;9.689079;2.446;3.085;355.773;48.418299268;-4.473299922;89.839;1.231;-0.049;0.136
170045.000000;484016.319;483999319;2016;09;30;14;26;39.319;15;0.000000;0.445;-0.966;-8.437;11.824361;3.037075;5.803176;2.703;3.197;355.860;48.418299490;-4.473299961;89.837;1.230;-0.061;0.160
170065.000000;484016.340;483999340;2016;09;30;14;26;39.340;15;0.000000;0.649;-1.178;-7.835;13.469364;7.517970;1.994589;2.987;3.337;355.898;48.418299712;-4.473300008;89.835;1.239;-0.076;0.202
170085.000000;484016.359;483999359;2016;09;30;14;26;39.359;15;0.000000;1.223;-1.407;-7.749;14.954322;8.039858;-0.996353;3.331;3.491;355.836;48.418299935;-4.473300055;89.832;1.248;-0.089;0.244
170105.000000;484016.379;483999379;2016;09;30;14;26;39.379;15;0.000000;1.664;-1.455;-7.920;20.179659;6.037968;-6.245096;3.693;3.528;355.708;48.418300164;-4.473300113;89.829;1.267;-0.099;0.273
170125.000000;484016.400;483999400;2016;09;30;14;26;39.400;15;0.000000;1.513;-1.296;-8.545;16.087662;-6.783113;-9.897871;3.987;3.380;355.430;48.418300392;-4.473300170;89.825;1.288;-0.105;0.297
170145.000000;484016.419;483999419;2016;09;30;14;26;39.419;15;0.000000;1.247;-0.940;-9.460;12.027239;-7.027676;-18.895320;4.171;3.285;355.000;48.418300626;-4.473300233;89.821;1.299;-0.093;0.288
170165.000000;484016.439;483999439;2016;09;30;14;26;39.439;15;0.000000;0.891;-0.386;-10.366;8.180633;-6.161795;-23.362773;4.313;3.158;354.508;48.418300860;-4.473300296;89.816;1.309;-0.079;0.277
170185.000000;484016.460;483999460;2016;09;30;14;26;39.460;15;0.000000;0.407;-0.343;-11.449;9.878830;-8.986883;-22.056574;4.551;2.984;354.112;48.418301152;-4.473300342;89.816;1.319;-0.077;0.229
170205.000000;484016.479;483999479;2016;09;30;14;26;39.479;15;0.000000;0.913;-1.669;-12.162;22.250473;-9.992574;-13.959377;5.110;2.846;353.843;48.418301444;-4.473300387;89.816;1.328;-0.076;0.181
170225.000000;484016.500;483999500;2016;09;30;14;26;39.500;15;0.000000;0.125;-2.466;-11.608;35.167059;-5.061895;-15.609919;5.763;2.815;353.389;48.418301677;-4.473300455;89.815;1.307;-0.076;0.154
170245.000000;484016.520;483999520;2016;09;30;14;26;39.520;15;0.000000;-1.372;-1.104;-10.501;23.293156;-3.011589;-35.676127;5.974;2.777;352.558;48.418301911;-4.473300524;89.813;1.286;-0.070;0.125
170265.000000;484016.539;483999539;2016;09;30;14;26;39.539;15;0.000000;-0.253;0.076;-11.073;-4.506027;-7.775255;-45.187582;5.762;2.757;351.726;48.418302137;-4.473300585;89.812;1.286;-0.032;0.091
170285.000000;484016.560;483999560;2016;09;30;14;26;39.560;15;0.000000;0.985;-0.125;-11.592;-11.026972;0.547389;-32.993427;5.523;2.967;351.139;48.418302364;-4.473300647;89.812;1.285;0.001;0.062
170305.000000;484016.580;483999580;2016;09;30;14;26;39.580;15;0.000000;0.820;-0.136;-10.200;-10.244474;17.631401;-24.166256;5.378;3.170;350.785;48.418302593;-4.473300698;89.812;1.281;0.025;0.064
170325.000000;484016.599;483999599;2016;09;30;14;26;39.599;15;0.000000;-0.017;-0.071;-9.400;1.595585;-4.934683;-7.181916;5.411;2.952;350.705;48.418302822;-4.473300750;89.812;1.278;0.043;0.057
170345.000000;484016.620;483999620;2016;09;30;14;26;39.620;15;0.000000;-0.472;-0.696;-10.128;-0.802099;-19.616373;1.433700;5.398;2.524;350.698;48.418303047;-4.473300794;89.812;1.257;0.042;0.027
170365.000000;484016.640;483999640;2016;09;30;14;26;39.640;15;0.000000;-0.766;-1.148;-11.167;0.713632;-21.675976;1.082341;5.476;2.111;350.671;48.418303272;-4.473300839;89.813;1.236;0.041;-0.003
170385.000000;484016.659;483999659;2016;09;30;14;26;39.659;15;0.000000;-0.668;-1.099;-11.153;10.282857;-18.565566;0.539178;5.775;1.757;350.673;48.418303421;-4.473300862;89.825;1.214;0.041;-0.035
170405.000000;484016.680;483999680;2016;09;30;14;26;39.680;15;0.000000;-0.382;-0.852;-10.122;21.227753;-17.268911;4.522900;6.224;1.379;350.755;48.418303571;-4.473300885;89.837;1.193;0.038;-0.068
170425.000000;484016.700;483999700;2016;09;30;14;26;39.700;15;0.000000;-0.204;-0.688;-9.186;20.812567;-19.175529;7.948312;6.575;0.990;350.875;48.418303784;-4.473300923;89.838;1.185;0.043;-0.060
170445.000000;484016.719;483999719;2016;09;30;14;26;39.719;15;0.000000;-0.208;-0.708;-8.664;9.717321;-17.288722;7.836284;6.654;0.645;350.965;48.418303997;-4.473300962;89.839;1.177;0.049;-0.051
170465.000000;484016.740;483999740;2016;09;30;14;26;39.740;15;0.000000;0.025;-0.875;-8.728;-7.005020;-13.119096;3.327012;6.468;0.416;350.977;48.418304208;-4.473300997;89.840;1.179;0.051;-0.037
170485.000000;484016.759;483999759;2016;09;30;14;26;39.759;15;0.000000;0.300;-1.025;-8.733;-11.062721;-9.810893;0.693591;6.241;0.237;350.962;48.418304419;-4.473301032;89.841;1.182;0.055;-0.021
170505.000000;484016.780;483999780;2016;09;30;14;26;39.780;15;0.000000;0.784;-1.047;-8.567;-12.236514;-5.598001;-0.571438;6.023;0.151;350.936;48.418304634;-4.473301068;89.841;1.199;0.055;-0.000
170525.000000;484016.799;483999799;2016;09;30;14;26;39.799;15;0.000000;0.967;-1.159;-8.540;-7.782608;-3.533718;-0.690262;5.921;0.125;350.910;48.418304848;-4.473301105;89.841;1.216;0.054;0.022
170545.000000;484016.819;483999819;2016;09;30;14;26;39.819;15;0.000000;1.027;-1.212;-8.509;-4.002205;-2.476942;-2.221626;5.844;0.168;350.844;48.418305069;-4.473301145;89.840;1.235;0.057;0.052
170565.000000;484016.840;483999840;2016;09;30;14;26;39.840;15;0.000000;0.936;-0.842;-7.967;-7.132299;8.224373;-5.737862;5.654;0.354;350.742;48.418305290;-4.473301185;89.839;1.253;0.060;0.086
170585.000000;484016.859;483999859;2016;09;30;14;26;39.859;15;0.000000;0.746;-0.641;-7.820;-13.016155;9.287147;-5.638083;5.357;0.552;350.640;48.418305482;-4.473301114;89.846;1.262;0.073;0.116
170605.000000;484016.879;483999879;2016;09;30;14;26;39.879;15;0.000000;0.633;-0.701;-8.178;-18.769717;7.686953;-6.707761;5.015;0.700;350.522;48.418305673;-4.473301044;89.852;1.271;0.085;0.146
170625.000000;484016.900;483999900;2016;09;30;14;26;39.900;15;0.000000;0.592;-0.552;-8.551;-14.804321;6.757726;-6.834650;4.741;0.840;350.403;48.418305904;-4.473301082;89.849;1.276;0.096;0.166
170645.000000;484016.919;483999919;2016;09;30;14;26;39.919;15;0.000000;0.241;-0.298;-8.984;-11.461178;4.730144;-4.623180;4.554;0.881;350.361;48.418306134;-4.473301120;89.846;1.281;0.105;0.185
170665.000000;484016.939;483999939;2016;09;30;14;26;39.939;15;0.000000;-0.225;-0.613;-9.486;-6.361294;-0.247186;0.788788;4.447;0.824;350.364;48.418306364;-4.473301155;89.842;1.277;0.104;0.183
170685.000000;484016.960;483999960;2016;09;30;14;26;39.960;15;0.000000;0.101;-1.019;-9.902;-4.025690;-4.331924;-1.854318;4.360;0.793;350.276;48.418306594;-4.473301190;89.839;1.274;0.105;0.182
170705.000000;484016.979;483999979;2016;09;30;14;26;39.979;15;0.000000;0.722;-0.605;-9.972;-5.485230;-1.081076;-6.032931;4.257;0.717;350.174;48.418306826;-4.473301224;89.835;1.285;0.122;0.168
170725.000000;484017.000;484000000;2016;09;30;14;26;40.000;15;0.000000;0.837;0.278;-10.442;-5.862117;-7.644788;-2.998856;4.102;0.513;350.141;48.418307057;-4.473301257;89.832;1.296;0.136;0.152
170745.000000;484017.020;484000020;2016;09;30;14;26;40.020;15;0.000000;-0.408;1.198;-11.205;-11.259807;-17.846214;5.763576;3.912;0.123;350.441;48.418307290;-4.473301276;89.829;1.287;0.150;0.104
170765.000000;484017.039;484000039;2016;09;30;14;26;40.039;15;0.000000;-0.548;-0.093;-11.962;-7.004504;-15.016948;33.682197;3.720;-0.192;351.075;48.418307524;-4.473301295;89.827;1.278;0.157;0.059
170785.000000;484017.060;484000060;2016;09;30;14;26;40.060;15;0.000000;-0.224;-1.849;-12.494;-13.482935;-7.129082;26.755427;3.444;-0.283;351.454;48.418307834;-4.473301413;89.824;1.279;0.127;0.008
170805.000000;484017.080;484000080;2016;09;30;14;26;40.080;15;0.000000;-0.541;-1.468;-12.262;-10.532718;1.080396;7.359519;3.253;-0.222;351.520;48.418308145;-4.473301531;89.820;1.279;0.104;-0.041
170825.000000;484017.099;484000099;2016;09;30;14;26;40.099;15;0.000000;-0.627;0.308;-11.976;-13.692864;6.304287;-1.630122;2.908;-0.063;351.541;48.418308373;-4.473301546;89.822;1.268;0.129;-0.078
170845.000000;484017.120;484000120;2016;09;30;14;26;40.120;15;0.000000;-0.523;1.141;-11.636;-22.468423;10.854385;7.938618;2.500;0.095;351.839;48.418308601;-4.473301562;89.823;1.259;0.149;-0.115
170865.000000;484017.140;484000140;2016;09;30;14;26;40.140;15;0.000000;-0.375;0.065;-11.714;-13.352112;4.351194;23.678179;2.358;0.130;352.351;48.418308827;-4.473301566;89.826;1.254;0.138;-0.152
170885.000000;484017.159;484000159;2016;09;30;14;26;40.159;15;0.000000;-0.230;-0.805;-11.677;1.972784;2.743737;25.733315;2.477;0.198;352.832;48.418309054;-4.473301570;89.829;1.249;0.128;-0.188
170905.000000;484017.180;484000180;2016;09;30;14;26;40.180;15;0.000000;-0.427;-0.676;-10.670;9.107139;7.546938;20.514844;2.641;0.331;353.229;48.418309278;-4.473301576;89.833;1.245;0.116;-0.189
170925.000000;484017.200;484000200;2016;09;30;14;26;40.200;16;0.000000;-0.083;-0.506;-9.386;5.197060;7.651564;18.911301;2.719;0.450;353.613;48.418309503;-4.473301581;89.837;1.242;0.105;-0.189
170945.000000;484017.219;484000219;2016;09;30;14;26;40.219;16;0.000000;0.014;-0.778;-8.670;0.897043;4.635220;18.588899;2.707;0.493;353.958;48.418309727;-4.473301590;89.840;1.248;0.090;-0.164
170965.000000;484017.240;484000240;2016;09;30;14;26;40.240;16;0.000000;0.486;-0.981;-8.405;-3.734428;2.466808;13.871170;2.627;0.535;354.205;48.418309951;-4.473301598;89.844;1.254;0.076;-0.139
