46432.000000;48.447156;-4.411598;
46433.000000;48.447120;-4.411232;
46434.000000;48.447134;-4.411053;
46435.000000;48.447074;-4.411031;
46437.000000;48.447049;-4.411001;
46438.000000;48.447049;-4.411001;
46439.000000;48.447049;-4.411001;
46440.000000;48.447049;-4.411001;
46441.000000;48.446982;-4.410983;
46442.000000;48.446959;-4.410988;
46443.000000;48.446950;-4.410990;
46444.000000;48.446944;-4.410994;
46445.000000;48.446935;-4.410994;
46446.000000;48.446935;-4.410994;
46447.000000;48.446935;-4.410994;
46448.000000;48.446935;-4.410994;
46449.000000;48.446935;-4.410994;
46450.000000;48.446935;-4.410994;
46451.000000;48.446935;-4.410994;
46452.000000;48.446935;-4.410994;
46453.000000;48.446935;-4.410994;
46454.000000;48.446935;-4.410994;
46455.000000;48.446935;-4.410994;
46456.000000;48.446935;-4.410994;
46457.000000;48.446935;-4.410994;
46458.000000;48.446935;-4.410994;
46459.000000;48.446935;-4.410994;
46460.000000;48.446935;-4.410994;
46461.000000;48.446935;-4.410994;
46462.000000;48.446935;-4.410994;
46463.000000;48.446935;-4.410994;
46464.000000;48.446935;-4.410994;
46465.000000;48.446935;-4.410994;
46466.000000;48.446935;-4.410994;
46467.000000;48.446935;-4.410994;
46468.000000;48.446935;-4.410994;
46469.000000;48.446935;-4.410994;
46470.000000;48.446935;-4.410994;
46471.000000;48.446935;-4.410994;
46472.000000;48.446935;-4.410994;
46473.000000;48.446935;-4.410994;
46474.000000;48.446935;-4.410994;
46475.000000;48.446935;-4.410994;
46476.000000;48.446935;-4.410994;
46477.000000;48.446935;-4.410994;
46478.000000;48.446935;-4.410994;
46479.000000;48.446935;-4.410994;
46480.000000;48.446935;-4.410994;
46481.000000;48.446935;-4.410994;
46482.000000;48.446935;-4.410994;
46483.000000;48.446935;-4.410994;
46484.000000;48.446935;-4.410994;
46485.000000;48.446935;-4.410994;
46486.000000;48.446935;-4.410994;
46487.000000;48.446935;-4.410994;
46488.000000;48.446935;-4.410994;
46489.000000;48.446935;-4.410994;
46490.000000;48.446935;-4.410994;
46491.000000;48.446935;-4.410994;
46492.000000;48.446935;-4.410994;
46493.000000;48.446935;-4.410994;
46494.000000;48.446935;-4.410994;
46495.000000;48.446935;-4.410994;
46496.000000;48.446935;-4.410994;
46497.000000;48.446935;-4.410994;
46498.000000;48.446935;-4.410994;
46499.000000;48.446935;-4.410994;
46500.000000;48.446935;-4.410994;
46501.000000;48.446935;-4.410994;
46502.000000;48.446935;-4.410994;
46503.000000;48.446935;-4.410994;
46504.000000;48.446935;-4.410994;
46505.000000;48.446935;-4.410994;
46506.000000;48.446935;-4.410994;
46507.000000;48.446935;-4.410994;
46508.000000;48.446935;-4.410994;
46509.000000;48.446935;-4.410994;
46510.000000;48.446935;-4.410994;
46511.000000;48.446935;-4.410994;
46512.000000;48.446935;-4.410994;
46513.000000;48.446935;-4.410994;
46514.000000;48.446935;-4.410994;
46515.000000;48.446935;-4.410994;
46516.000000;48.446935;-4.410994;
46517.000000;48.446935;-4.410994;
46518.000000;48.446935;-4.410994;
46519.000000;48.446935;-4.410994;
46520.000000;48.446935;-4.410994;
46521.000000;48.446935;-4.410994;
46522.000000;48.446935;-4.410994;
46523.000000;48.446935;-4.410994;
46524.000000;48.446935;-4.410994;
46525.000000;48.446935;-4.410994;
46526.000000;48.446935;-4.410994;
46527.000000;48.446935;-4.410994;
46528.000000;48.446935;-4.410994;
46529.000000;48.446935;-4.410994;
46530.000000;48.446935;-4.410994;
46531.000000;48.446935;-4.410994;
46532.000000;48.446935;-4.410994;
46533.000000;48.446935;-4.410994;
46534.000000;48.446935;-4.410994;
46535.000000;48.446935;-4.410994;
46536.000000;48.446935;-4.410994;
46537.000000;48.446935;-4.410994;
46538.000000;48.446935;-4.410994;
46539.000000;48.446854;-4.411031;
46540.000000;48.446849;-4.411032;
46541.000000;48.446845;-4.411033;
46542.000000;48.446846;-4.411032;
46543.000000;48.446846;-4.411032;
46544.000000;48.446846;-4.411032;
46545.000000;48.446846;-4.411032;
46546.000000;48.446846;-4.411032;
46547.000000;48.446846;-4.411032;
46548.000000;48.446846;-4.411032;
46549.000000;48.446846;-4.411032;
46550.000000;48.446846;-4.411032;
46551.000000;48.446846;-4.411032;
46552.000000;48.446846;-4.411032;
46553.000000;48.446846;-4.411032;
46554.000000;48.446846;-4.411032;
46555.000000;48.446846;-4.411032;
46556.000000;48.446846;-4.411032;
46557.000000;48.446846;-4.411032;
46558.000000;48.446846;-4.411032;
46559.000000;48.446846;-4.411032;
46560.000000;48.446846;-4.411032;
46561.000000;48.446846;-4.411032;
46562.000000;48.446846;-4.411032;
46563.000000;48.446846;-4.411032;
46564.000000;48.446846;-4.411032;
46565.000000;48.446846;-4.411032;
46566.000000;48.446846;-4.411032;
46567.000000;48.446846;-4.411032;
46568.000000;48.446846;-4.411032;
46569.000000;48.446846;-4.411032;
46570.000000;48.446846;-4.411032;
46571.000000;48.446846;-4.411032;
46572.000000;48.446846;-4.411032;
46573.000000;48.446846;-4.411032;
46574.000000;48.446846;-4.411032;
46575.000000;48.446846;-4.411032;
46576.000000;48.446846;-4.411032;
46577.000000;48.446846;-4.411032;
46578.000000;48.446846;-4.411032;
46579.000000;48.446846;-4.411032;
46580.000000;48.446846;-4.411032;
46581.000000;48.446846;-4.411032;
46582.000000;48.446846;-4.411032;
46583.000000;48.446846;-4.411032;
46584.000000;48.446846;-4.411032;
46585.000000;48.446846;-4.411032;
46586.000000;48.446846;-4.411032;
46587.000000;48.446846;-4.411032;
46588.000000;48.446846;-4.411032;
46589.000000;48.446846;-4.411032;
46590.000000;48.446846;-4.411032;
46591.000000;48.446846;-4.411032;
46592.000000;48.446846;-4.411032;
46593.000000;48.446846;-4.411032;
46594.000000;48.446846;-4.411032;
46595.000000;48.446861;-4.411017;
46596.000000;48.446859;-4.411013;
46597.000000;48.446856;-4.411010;
46598.000000;48.446855;-4.411010;
46599.000000;48.446855;-4.411010;
46600.000000;48.446855;-4.411010;
46601.000000;48.446855;-4.411010;
46602.000000;48.446855;-4.411010;
46603.000000;48.446855;-4.411010;
46604.000000;48.446855;-4.411010;
46605.000000;48.446855;-4.411010;
46606.000000;48.446857;-4.411009;
46607.000000;48.446859;-4.411012;
46608.000000;48.446858;-4.411022;
46609.000000;48.446857;-4.411029;
46610.000000;48.446851;-4.411035;
46611.000000;48.446845;-4.411040;
46612.000000;48.446832;-4.411043;
46613.000000;48.446822;-4.411047;
46614.000000;48.446820;-4.411044;
46615.000000;48.446821;-4.411043;
46616.000000;48.446822;-4.411038;
46617.000000;48.446821;-4.411033;
46618.000000;48.446822;-4.411032;
46619.000000;48.446820;-4.411033;
46620.000000;48.446819;-4.411033;
46621.000000;48.446819;-4.411033;
46622.000000;48.446819;-4.411033;
46623.000000;48.446819;-4.411033;
46624.000000;48.446819;-4.411033;
46625.000000;48.446819;-4.411033;
46626.000000;48.446819;-4.411033;
46627.000000;48.446819;-4.411033;
46628.000000;48.446819;-4.411033;
46629.000000;48.446819;-4.411033;
46630.000000;48.446819;-4.411033;
46631.000000;48.446819;-4.411033;
46632.000000;48.446790;-4.411013;
46633.000000;48.446789;-4.411000;
46634.000000;48.446791;-4.410991;
46635.000000;48.446792;-4.410990;
46636.000000;48.446792;-4.410990;
46637.000000;48.446792;-4.410990;
46638.000000;48.446792;-4.410990;
46639.000000;48.446792;-4.410990;
46640.000000;48.446792;-4.410990;
46641.000000;48.446792;-4.410990;
46642.000000;48.446792;-4.410990;
46643.000000;48.446792;-4.410990;
46644.000000;48.446792;-4.410990;
46645.000000;48.446792;-4.410990;
46646.000000;48.446792;-4.410990;
46647.000000;48.446792;-4.410990;
46648.000000;48.446792;-4.410990;
46649.000000;48.446792;-4.410990;
46650.000000;48.446792;-4.410990;
46651.000000;48.446792;-4.410990;
46652.000000;48.446792;-4.410990;
46653.000000;48.446792;-4.410990;
46654.000000;48.446792;-4.410990;
46655.000000;48.446792;-4.410990;
46656.000000;48.446792;-4.410990;
46657.000000;48.446792;-4.410990;
46658.000000;48.446792;-4.410990;
46659.000000;48.446806;-4.410975;
46660.000000;48.446805;-4.410971;
46661.000000;48.446808;-4.410967;
46662.000000;48.446810;-4.410965;
46663.000000;48.446812;-4.410962;
46664.000000;48.446813;-4.410957;
46665.000000;48.446813;-4.410957;
46666.000000;48.446813;-4.410957;
46667.000000;48.446802;-4.410951;
46668.000000;48.446794;-4.410952;
46669.000000;48.446788;-4.410951;
46670.000000;48.446778;-4.410952;
46671.000000;48.446771;-4.410956;
46672.000000;48.446767;-4.410957;
46673.000000;48.446763;-4.410961;
46674.000000;48.446763;-4.410961;
46675.000000;48.446763;-4.410961;
46676.000000;48.446763;-4.410961;
46677.000000;48.446763;-4.410961;
46678.000000;48.446763;-4.410961;
