1398171232.253000;48.447156;-4.411598;
1398171232.253000;48.447156;-4.411598;122.900000;51.900000;
1398171233.258000;48.447120;-4.411232;134.600000;51.900000;
1398171234.259000;48.447134;-4.411053;129.800000;51.900000;
1398171235.259000;48.447074;-4.411031;121.000000;51.900000;
1398171237.000000;48.447049;-4.411001;118.400000;51.900000;
1398171238.000000;48.447049;-4.411001;118.400000;51.900000;
1398171239.000000;48.447049;-4.411001;118.400000;51.900000;
1398171240.000000;48.447049;-4.411001;118.400000;51.900000;
1398171241.000000;48.446982;-4.410983;112.800000;51.900000;
1398171242.000000;48.446959;-4.410988;111.700000;51.900000;
1398171243.000000;48.446950;-4.410990;111.600000;51.900000;
1398171244.000000;48.446944;-4.410994;111.500000;51.900000;
1398171245.000000;48.446935;-4.410994;110.300000;51.900000;
1398171246.000000;48.446935;-4.410994;110.300000;51.900000;
1398171247.000000;48.446935;-4.410994;110.300000;51.900000;
1398171248.000000;48.446935;-4.410994;110.300000;51.900000;
1398171249.000000;48.446935;-4.410994;110.300000;51.900000;
1398171250.000000;48.446935;-4.410994;110.300000;51.900000;
1398171251.000000;48.446935;-4.410994;110.300000;51.900000;
1398171252.000000;48.446935;-4.410994;110.300000;51.900000;
1398171253.000000;48.446935;-4.410994;110.300000;51.900000;
1398171254.000000;48.446935;-4.410994;110.300000;51.900000;
1398171255.000000;48.446935;-4.410994;110.300000;51.900000;
1398171256.000000;48.446935;-4.410994;110.300000;51.900000;
1398171257.000000;48.446935;-4.410994;110.300000;51.900000;
1398171258.000000;48.446935;-4.410994;110.300000;51.900000;
1398171259.000000;48.446935;-4.410994;110.300000;51.900000;
1398171260.000000;48.446935;-4.410994;110.300000;51.900000;
1398171261.000000;48.446935;-4.410994;110.300000;51.900000;
1398171262.000000;48.446935;-4.410994;110.300000;51.900000;
1398171263.000000;48.446935;-4.410994;110.300000;51.900000;
1398171264.000000;48.446935;-4.410994;110.300000;51.900000;
1398171265.000000;48.446935;-4.410994;110.300000;51.900000;
1398171266.000000;48.446935;-4.410994;110.300000;51.900000;
1398171267.000000;48.446935;-4.410994;110.300000;51.900000;
1398171268.000000;48.446935;-4.410994;110.300000;51.900000;
1398171269.000000;48.446935;-4.410994;110.300000;51.900000;
1398171270.000000;48.446935;-4.410994;110.300000;51.900000;
1398171271.000000;48.446935;-4.410994;110.300000;51.900000;
1398171272.000000;48.446935;-4.410994;110.300000;51.900000;
1398171273.000000;48.446935;-4.410994;110.300000;51.900000;
1398171274.000000;48.446935;-4.410994;110.300000;51.900000;
1398171275.000000;48.446935;-4.410994;110.300000;51.900000;
1398171276.000000;48.446935;-4.410994;110.300000;51.900000;
1398171277.000000;48.446935;-4.410994;110.300000;51.900000;
1398171278.000000;48.446935;-4.410994;110.300000;51.900000;
1398171279.000000;48.446935;-4.410994;110.300000;51.900000;
1398171280.000000;48.446935;-4.410994;110.300000;51.900000;
1398171281.000000;48.446935;-4.410994;110.300000;51.900000;
1398171282.000000;48.446935;-4.410994;110.300000;51.900000;
1398171283.000000;48.446935;-4.410994;110.300000;51.900000;
1398171284.000000;48.446935;-4.410994;110.300000;51.900000;
1398171285.000000;48.446935;-4.410994;110.300000;51.900000;
1398171286.000000;48.446935;-4.410994;110.300000;51.900000;
1398171287.000000;48.446935;-4.410994;110.300000;51.900000;
1398171288.000000;48.446935;-4.410994;110.300000;51.900000;
1398171289.000000;48.446935;-4.410994;110.300000;51.900000;
1398171290.000000;48.446935;-4.410994;110.300000;51.900000;
1398171291.000000;48.446935;-4.410994;110.300000;51.900000;
1398171292.000000;48.446935;-4.410994;110.300000;51.900000;
1398171293.000000;48.446935;-4.410994;110.300000;51.900000;
1398171294.000000;48.446935;-4.410994;110.300000;51.900000;
1398171295.000000;48.446935;-4.410994;110.300000;51.900000;
1398171296.000000;48.446935;-4.410994;110.300000;51.900000;
1398171297.000000;48.446935;-4.410994;110.300000;51.900000;
1398171298.000000;48.446935;-4.410994;110.300000;51.900000;
1398171299.000000;48.446935;-4.410994;110.300000;51.900000;
1398171300.000000;48.446935;-4.410994;110.300000;51.900000;
1398171301.000000;48.446935;-4.410994;110.300000;51.900000;
1398171302.000000;48.446935;-4.410994;110.300000;51.900000;
1398171303.000000;48.446935;-4.410994;110.300000;51.900000;
1398171304.000000;48.446935;-4.410994;110.300000;51.900000;
1398171305.000000;48.446935;-4.410994;110.300000;51.900000;
1398171306.000000;48.446935;-4.410994;110.300000;51.900000;
1398171307.000000;48.446935;-4.410994;110.300000;51.900000;
1398171308.000000;48.446935;-4.410994;110.300000;51.900000;
1398171309.000000;48.446935;-4.410994;110.300000;51.900000;
1398171310.000000;48.446935;-4.410994;110.300000;51.900000;
1398171311.000000;48.446935;-4.410994;110.300000;51.900000;
1398171312.000000;48.446935;-4.410994;110.300000;51.900000;
1398171313.000000;48.446935;-4.410994;110.300000;51.900000;
1398171314.000000;48.446935;-4.410994;110.300000;51.900000;
1398171315.000000;48.446935;-4.410994;110.300000;51.900000;
1398171316.000000;48.446935;-4.410994;110.300000;51.900000;
1398171317.000000;48.446935;-4.410994;110.300000;51.900000;
1398171318.000000;48.446935;-4.410994;110.300000;51.900000;
1398171319.000000;48.446935;-4.410994;110.300000;51.900000;
1398171320.000000;48.446935;-4.410994;110.300000;51.900000;
1398171321.000000;48.446935;-4.410994;110.300000;51.900000;
1398171322.000000;48.446935;-4.410994;110.300000;51.900000;
1398171323.000000;48.446935;-4.410994;110.300000;51.900000;
1398171324.000000;48.446935;-4.410994;110.300000;51.900000;
1398171325.000000;48.446935;-4.410994;110.300000;51.900000;
1398171326.000000;48.446935;-4.410994;110.300000;51.900000;
1398171327.000000;48.446935;-4.410994;110.300000;51.900000;
1398171328.000000;48.446935;-4.410994;110.300000;51.900000;
1398171329.000000;48.446935;-4.410994;110.300000;51.900000;
1398171330.000000;48.446935;-4.410994;110.300000;51.900000;
1398171331.000000;48.446935;-4.410994;110.300000;51.900000;
1398171332.000000;48.446935;-4.410994;110.300000;51.900000;
1398171333.000000;48.446935;-4.410994;110.300000;51.900000;
1398171334.000000;48.446935;-4.410994;110.300000;51.900000;
1398171335.000000;48.446935;-4.410994;110.300000;51.900000;
1398171336.000000;48.446935;-4.410994;110.300000;51.900000;
1398171337.000000;48.446935;-4.410994;110.300000;51.900000;
1398171338.000000;48.446935;-4.410994;110.300000;51.900000;
1398171339.000000;48.446854;-4.411031;106.100000;51.900000;
1398171340.000000;48.446849;-4.411032;105.600000;51.900000;
1398171341.000000;48.446845;-4.411033;105.700000;51.900000;
1398171342.000000;48.446846;-4.411032;105.900000;51.900000;
1398171343.000000;48.446846;-4.411032;105.900000;51.900000;
1398171344.000000;48.446846;-4.411032;105.900000;51.900000;
1398171345.000000;48.446846;-4.411032;105.900000;51.900000;
1398171346.000000;48.446846;-4.411032;105.900000;51.900000;
1398171347.000000;48.446846;-4.411032;105.900000;51.900000;
1398171348.000000;48.446846;-4.411032;105.900000;51.900000;
1398171349.000000;48.446846;-4.411032;105.900000;51.900000;
1398171350.000000;48.446846;-4.411032;105.900000;51.900000;
1398171351.000000;48.446846;-4.411032;105.900000;51.900000;
1398171352.000000;48.446846;-4.411032;105.900000;51.900000;
1398171353.000000;48.446846;-4.411032;105.900000;51.900000;
1398171354.000000;48.446846;-4.411032;105.900000;51.900000;
1398171355.000000;48.446846;-4.411032;105.900000;51.900000;
1398171356.000000;48.446846;-4.411032;105.900000;51.900000;
1398171357.000000;48.446846;-4.411032;105.900000;51.900000;
1398171358.000000;48.446846;-4.411032;105.900000;51.900000;
1398171359.000000;48.446846;-4.411032;105.900000;51.900000;
1398171360.000000;48.446846;-4.411032;105.900000;51.900000;
1398171361.000000;48.446846;-4.411032;105.900000;51.900000;
1398171362.000000;48.446846;-4.411032;105.900000;51.900000;
1398171363.000000;48.446846;-4.411032;105.900000;51.900000;
1398171364.000000;48.446846;-4.411032;105.900000;51.900000;
1398171365.000000;48.446846;-4.411032;105.900000;51.900000;
1398171366.000000;48.446846;-4.411032;105.900000;51.900000;
1398171367.000000;48.446846;-4.411032;105.900000;51.900000;
1398171368.000000;48.446846;-4.411032;105.900000;51.900000;
1398171369.000000;48.446846;-4.411032;105.900000;51.900000;
1398171370.000000;48.446846;-4.411032;105.900000;51.900000;
1398171371.000000;48.446846;-4.411032;105.900000;51.900000;
1398171372.000000;48.446846;-4.411032;105.900000;51.900000;
1398171373.000000;48.446846;-4.411032;105.900000;51.900000;
1398171374.000000;48.446846;-4.411032;105.900000;51.900000;
1398171375.000000;48.446846;-4.411032;105.900000;51.900000;
1398171376.000000;48.446846;-4.411032;105.900000;51.900000;
1398171377.000000;48.446846;-4.411032;105.900000;51.900000;
1398171378.000000;48.446846;-4.411032;105.900000;51.900000;
1398171379.000000;48.446846;-4.411032;105.900000;51.900000;
1398171380.000000;48.446846;-4.411032;105.900000;51.900000;
1398171381.000000;48.446846;-4.411032;105.900000;51.900000;
1398171382.000000;48.446846;-4.411032;105.900000;51.900000;
1398171383.000000;48.446846;-4.411032;105.900000;51.900000;
1398171384.000000;48.446846;-4.411032;105.900000;51.900000;
1398171385.000000;48.446846;-4.411032;105.900000;51.900000;
1398171386.000000;48.446846;-4.411032;105.900000;51.900000;
1398171387.000000;48.446846;-4.411032;105.900000;51.900000;
1398171388.000000;48.446846;-4.411032;105.900000;51.900000;
1398171389.000000;48.446846;-4.411032;105.900000;51.900000;
1398171390.000000;48.446846;-4.411032;105.900000;51.900000;
1398171391.000000;48.446846;-4.411032;105.900000;51.900000;
1398171392.000000;48.446846;-4.411032;105.900000;51.900000;
1398171393.000000;48.446846;-4.411032;105.900000;51.900000;
1398171394.000000;48.446846;-4.411032;105.900000;51.900000;
1398171395.000000;48.446861;-4.411017;104.500000;51.900000;
1398171396.000000;48.446859;-4.411013;104.300000;51.900000;
1398171397.000000;48.446856;-4.411010;104.100000;51.900000;
1398171398.000000;48.446855;-4.411010;104.000000;51.900000;
1398171399.000000;48.446855;-4.411010;104.000000;51.900000;
1398171400.000000;48.446855;-4.411010;104.000000;51.900000;
1398171401.000000;48.446855;-4.411010;104.000000;51.900000;
1398171402.000000;48.446855;-4.411010;104.000000;51.900000;
1398171403.000000;48.446855;-4.411010;104.000000;51.900000;
1398171404.000000;48.446855;-4.411010;104.000000;51.900000;
1398171405.000000;48.446855;-4.411010;104.000000;51.900000;
1398171406.000000;48.446857;-4.411009;103.200000;51.900000;
1398171407.000000;48.446859;-4.411012;103.200000;51.900000;
1398171408.000000;48.446858;-4.411023;103.100000;51.900000;
1398171409.000000;48.446857;-4.411029;103.200000;51.900000;
1398171410.000000;48.446851;-4.411035;103.200000;51.900000;
1398171411.000000;48.446845;-4.411040;103.300000;51.900000;
1398171412.000000;48.446832;-4.411043;103.300000;51.900000;
1398171413.000000;48.446822;-4.411047;103.300000;51.900000;
1398171414.000000;48.446820;-4.411044;103.300000;51.900000;
1398171415.000000;48.446821;-4.411043;103.300000;51.900000;
1398171416.000000;48.446822;-4.411038;103.300000;51.900000;
1398171417.000000;48.446821;-4.411033;103.200000;51.900000;
1398171418.000000;48.446822;-4.411032;103.200000;51.900000;
1398171419.000000;48.446820;-4.411033;103.200000;51.900000;
1398171420.000000;48.446819;-4.411033;103.300000;51.900000;
1398171421.000000;48.446819;-4.411033;103.300000;51.900000;
1398171422.000000;48.446819;-4.411033;103.300000;51.900000;
1398171423.000000;48.446819;-4.411033;103.300000;51.900000;
1398171424.000000;48.446819;-4.411033;103.300000;51.900000;
1398171425.000000;48.446819;-4.411033;103.300000;51.900000;
1398171426.000000;48.446819;-4.411033;103.300000;51.900000;
1398171427.000000;48.446819;-4.411033;103.300000;51.900000;
1398171428.000000;48.446819;-4.411033;103.300000;51.900000;
1398171429.000000;48.446819;-4.411033;103.300000;51.900000;
1398171430.000000;48.446819;-4.411033;103.300000;51.900000;
1398171431.000000;48.446819;-4.411033;103.300000;51.900000;
1398171432.000000;48.446790;-4.411013;103.200000;51.900000;
1398171433.000000;48.446789;-4.411000;103.100000;51.900000;
1398171434.000000;48.446791;-4.410991;103.200000;51.900000;
1398171435.000000;48.446792;-4.410990;103.200000;51.900000;
1398171436.000000;48.446792;-4.410990;103.200000;51.900000;
1398171437.000000;48.446792;-4.410990;103.200000;51.900000;
1398171438.000000;48.446792;-4.410990;103.200000;51.900000;
1398171439.000000;48.446792;-4.410990;103.200000;51.900000;
1398171440.000000;48.446792;-4.410990;103.200000;51.900000;
1398171441.000000;48.446792;-4.410990;103.200000;51.900000;
1398171442.000000;48.446792;-4.410990;103.200000;51.900000;
1398171443.000000;48.446792;-4.410990;103.200000;51.900000;
1398171444.000000;48.446792;-4.410990;103.200000;51.900000;
